transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
14289,101.07,Restaurants,Visa,OTP,Online,Mac,False,2.65,5,6.33,47,35,4037.7,True,False,False,False,0,33.0,2,5,False,33.8,0,0
14290,33.3,Online Retail,Visa,Biometric,In-App,POS Terminal,False,0.69,7,3.27,44,43,2922.53,False,True,False,False,0,40.3,6,0,False,36.6,0,0
14291,27.24,Online Retail,Visa,No Authentication,Online,Android Phone,False,21.08,3,28.67,41,45,3196.28,True,False,False,False,1,11.9,21,3,False,53.9,0,0
14292,71.51,Online Retail,Visa,No Authentication,In-App,Tablet,False,8.43,2,1.22,49,43,1687.51,False,False,False,False,0,20.7,11,2,False,46.5,0,0
14293,174.36,Groceries,Discover,PIN,In-App,Windows PC,False,6.39,3,7.79,47,70,1704.33,True,False,False,False,0,16.9,12,2,False,27.5,0,0
14294,59.22,Crypto Exchange,Visa,OTP,ATM,iPhone,False,4.4,0,6.47,46,44,1468.24,False,False,False,False,0,7.5,20,5,False,67.4,0,0
14295,216.0,Travel,Visa,3D Secure,Contactless,POS Terminal,False,5.06,6,11.47,35,66,1126.51,False,False,False,False,0,33.3,14,5,False,10.5,0,0
14296,27.47,Streaming,Visa,3D Secure,In-App,Smart Watch,False,10.26,3,22.72,40,21,4672.82,False,False,False,False,0,11.7,15,0,False,12.3,0,0
14297,76.58,Crypto Exchange,RuPay,OTP,POS,iPhone,False,2.71,5,31.52,50,31,967.07,False,False,False,False,0,26.5,12,6,False,60.9,0,0
14298,180.99,Groceries,Visa,Biometric,Online,ATM Machine,False,17.2,1,24.47,49,60,1451.11,False,False,False,False,0,0.0,17,1,False,47.8,0,0
14299,1270.15,Travel,Amex,3D Secure,Online,Windows PC,False,3.25,2,1.24,58,50,7416.72,False,False,False,False,0,20.6,20,3,False,31.0,0,0
14300,255.51,Utilities,Visa,PIN,Online,iPhone,False,4.33,4,5.32,52,18,4216.84,False,False,False,False,1,12.4,18,1,False,19.8,0,0
14301,414.22,Online Retail,Visa,OTP,POS,Android Phone,False,3.15,2,14.07,42,67,5368.33,False,False,False,False,0,26.8,11,3,False,26.1,1,0
14302,104.8,Groceries,Mastercard,3D Secure,POS,Mac,False,11.34,3,36.23,37,28,906.55,False,False,False,False,0,18.6,0,6,False,26.4,0,0
14303,13.82,Groceries,Mastercard,OTP,Online,Android Phone,False,7.42,2,29.72,51,80,5528.7,True,False,False,False,0,22.4,13,1,False,34.9,0,0
14304,23.1,Fuel,Visa,OTP,ATM,ATM Machine,False,2.06,2,7.27,37,25,16334.25,False,False,False,False,1,11.6,3,1,False,45.3,0,0
14305,31.23,Fuel,Mastercard,OTP,Online,Android Phone,False,10.1,4,48.25,52,48,2158.8,False,False,False,False,0,22.4,12,0,False,8.9,1,0
14306,13.87,Gaming,Amex,3D Secure,Online,Android Phone,False,18.31,3,7.35,45,21,1842.21,False,True,False,False,0,15.3,6,2,False,59.3,0,0
14307,107.09,Healthcare,Visa,3D Secure,POS,iPhone,False,17.37,3,3.14,46,43,1077.75,True,False,False,False,0,5.2,20,2,False,51.5,1,0
14308,49.79,Fuel,Visa,No Authentication,In-App,Android Phone,False,22.51,2,96.6,52,47,2894.58,False,False,False,False,0,0.0,22,1,False,33.0,0,0
14309,42.21,Utilities,Visa,3D Secure,In-App,Mac,False,4.54,1,0.35,50,71,8682.19,False,False,False,False,1,0.0,11,6,False,34.0,0,0
14310,69.34,Electronics,Visa,No Authentication,Contactless,POS Terminal,False,0.53,5,40.75,49,44,2451.16,True,False,False,False,0,51.1,6,1,False,58.0,1,0
14311,34.99,Utilities,Visa,PIN,In-App,POS Terminal,False,15.32,4,9.3,31,27,3803.59,False,False,False,False,0,7.4,17,2,False,38.5,0,0
14312,177.43,Crypto Exchange,Visa,PIN,Online,POS Terminal,False,17.49,2,46.65,47,63,601.82,True,False,False,False,0,8.6,18,4,False,73.3,0,0
14313,34.47,Fuel,Mastercard,PIN,Online,Android Phone,False,5.59,1,2.73,45,55,3409.27,False,False,False,False,0,3.8,19,5,False,28.7,0,0
14314,32.62,Restaurants,Visa,Biometric,Contactless,Android Phone,False,25.46,2,7.68,46,59,399.7,False,False,False,False,0,1.5,19,0,False,32.1,0,0
14315,142.99,Online Retail,Visa,Biometric,In-App,Android Phone,False,3.05,5,40.68,53,59,8811.13,True,False,True,False,0,37.1,20,3,False,22.9,1,0
14316,62.88,Travel,Mastercard,PIN,POS,Android Phone,False,15.52,5,32.7,35,31,2287.38,False,False,False,False,0,25.6,13,0,False,17.6,0,0
14317,26.12,Healthcare,Visa,PIN,ATM,iPhone,False,19.14,4,2.36,41,40,1426.18,False,False,False,False,0,9.0,14,1,False,27.6,0,0
14318,50.75,Groceries,Mastercard,PIN,Contactless,iPhone,False,7.1,2,8.79,39,25,1560.06,False,False,True,True,0,0.0,4,0,False,55.1,0,0
14319,2.43,Streaming,Amex,OTP,In-App,iPhone,False,6.09,4,27.3,57,29,2631.15,True,False,True,False,1,14.2,16,5,False,18.2,0,0
14320,7.01,Groceries,Visa,Biometric,Contactless,ATM Machine,False,8.46,1,51.2,61,44,2121.8,False,False,False,False,0,4.7,2,3,False,37.3,0,0
14321,205.27,Electronics,Mastercard,PIN,POS,Smart Watch,False,2.78,3,15.95,52,75,1547.23,False,False,False,True,0,26.7,23,1,False,38.7,0,0
14322,151.45,Restaurants,Visa,Biometric,In-App,Smart Watch,False,42.52,5,4.43,39,18,3399.88,False,True,False,False,0,29.9,18,3,False,35.4,0,0
14323,596.85,Travel,Mastercard,3D Secure,Contactless,POS Terminal,False,38.4,3,5.82,42,68,2052.11,False,False,False,False,0,17.5,7,6,False,37.2,1,0
14324,32.39,Online Retail,Amex,OTP,POS,ATM Machine,False,10.3,5,1.56,47,46,1918.92,False,False,False,False,0,21.4,16,2,False,15.9,0,0
14325,21.93,Groceries,Visa,PIN,ATM,Windows PC,False,1.38,2,26.37,45,45,1917.23,False,False,False,False,0,15.5,16,3,False,47.1,0,0
14326,608.18,Travel,Visa,3D Secure,Contactless,Android Phone,False,9.22,5,8.41,41,70,4013.26,True,True,False,False,0,27.6,22,1,False,41.0,0,0
14327,119.23,Gaming,RuPay,Biometric,POS,iPhone,False,0.65,2,41.85,42,56,127.47,False,False,False,False,0,17.2,21,5,False,72.8,1,0
14328,432.62,Restaurants,Visa,Biometric,POS,iPhone,False,1.07,4,9.77,36,41,1243.54,False,False,False,False,0,37.4,21,1,False,34.8,0,0
14329,107.7,Electronics,Mastercard,PIN,Contactless,iPhone,False,24.4,3,15.0,58,75,4617.55,False,False,False,False,0,12.1,1,3,False,62.0,0,0
14330,24.37,Utilities,Amex,3D Secure,Online,Tablet,False,17.77,2,24.08,53,35,2812.06,False,False,False,False,0,2.2,21,6,False,46.4,1,0
14331,5.92,Streaming,Visa,No Authentication,Online,Android Phone,False,3.21,5,14.51,45,74,906.67,False,False,False,False,0,25.0,8,0,False,44.9,0,0
14332,77.64,Restaurants,Amex,No Authentication,In-App,Smart Watch,False,0.16,2,12.24,40,68,2716.36,False,False,False,False,0,39.5,0,5,False,28.8,0,0
14333,136.38,Electronics,Mastercard,3D Secure,Contactless,Android Phone,False,19.62,3,25.84,45,69,2552.8,False,False,False,False,0,12.0,16,1,False,38.1,0,0
14334,46.12,Groceries,RuPay,PIN,ATM,POS Terminal,False,0.25,2,6.65,51,73,5562.6,True,False,False,False,0,39.2,23,4,False,35.3,0,0
14335,648.12,Travel,Visa,Biometric,Contactless,ATM Machine,False,0.2,2,35.86,45,54,507.65,False,False,False,False,0,33.6,18,4,False,54.9,0,0
14336,23.88,Gaming,Visa,3D Secure,Online,iPhone,False,0.27,5,1.21,39,39,4369.23,False,True,False,False,0,62.9,8,5,True,78.5,0,1
14337,232.38,Groceries,Visa,OTP,POS,iPhone,False,6.72,3,39.57,52,81,3405.19,True,False,False,False,0,22.4,5,3,False,20.1,1,0
14338,611.84,Travel,Visa,3D Secure,Contactless,Smart Watch,False,2.85,8,21.13,45,73,1219.12,False,False,False,False,0,39.0,1,4,False,51.0,0,0
14339,8.61,Streaming,Mastercard,Biometric,Online,iPhone,False,1.64,2,12.65,52,81,1905.34,False,False,False,False,0,15.5,5,0,False,39.8,0,0
14340,22.67,Online Retail,Visa,3D Secure,Online,Tablet,False,1.43,0,16.56,52,77,5674.97,False,False,False,False,1,17.0,18,5,False,51.3,0,0
14341,121.58,Restaurants,Visa,PIN,Online,POS Terminal,False,6.64,1,11.78,41,38,498.21,False,False,False,False,0,12.8,12,0,False,27.2,0,0
14342,12.32,Healthcare,Mastercard,OTP,Online,Android Phone,False,1.14,1,10.57,57,59,3279.05,False,False,True,False,1,8.2,10,5,False,22.1,0,0
14343,39.91,Online Retail,Visa,OTP,POS,POS Terminal,False,4.78,1,56.92,46,44,1005.12,False,False,False,False,0,5.9,9,5,False,44.3,0,0
14344,209.73,Utilities,Visa,No Authentication,Contactless,Android Phone,False,13.42,5,0.72,46,22,2463.59,True,False,False,False,0,27.4,21,2,False,59.3,0,0
14345,14.8,Online Retail,Mastercard,3D Secure,In-App,POS Terminal,False,14.58,2,34.9,51,67,3494.12,False,False,False,False,0,13.3,5,3,False,37.0,0,0
14346,873.34,Electronics,Mastercard,Biometric,POS,Tablet,False,7.33,3,37.36,47,20,1684.1,False,False,True,False,0,1.0,5,0,False,25.0,1,0
14347,49.94,Travel,Visa,OTP,Online,Windows PC,False,11.25,4,29.24,56,40,3722.85,False,False,False,True,0,5.1,20,5,False,44.6,1,0
14348,9.3,Restaurants,Mastercard,OTP,Online,Smart Watch,False,2.49,3,10.52,47,34,5363.53,False,False,True,False,0,27.4,12,6,False,12.8,0,0
14349,5.42,Online Retail,Mastercard,No Authentication,Online,Android Phone,False,2.09,3,7.67,43,27,511.38,False,False,False,False,0,11.0,13,0,False,27.8,0,0
14350,21.74,Fuel,Amex,3D Secure,ATM,Tablet,False,3.44,3,9.73,39,30,8498.62,False,False,False,False,0,18.4,20,3,False,39.7,1,0
14351,25.46,Online Retail,Visa,3D Secure,ATM,Smart Watch,False,2.12,5,0.24,55,33,2045.86,False,False,False,False,1,22.7,7,6,False,47.2,3,0
14352,84.09,Gaming,Visa,3D Secure,Online,Android Phone,False,13.15,1,6.37,44,81,2227.02,False,False,False,False,0,8.7,15,3,False,40.2,0,0
14353,94.66,Groceries,Visa,OTP,Online,Android Phone,False,13.2,5,11.73,53,68,5191.5,False,False,False,False,0,15.3,21,1,False,32.6,0,0
14354,17.24,Restaurants,Visa,PIN,In-App,iPhone,False,8.31,7,36.21,54,45,1599.79,True,False,False,False,1,25.4,2,2,False,35.7,1,0
14355,166.39,Gaming,Amex,Biometric,Contactless,Windows PC,False,6.23,3,0.49,50,48,4909.7,False,False,False,False,0,32.2,16,1,False,34.5,1,0
14356,50.33,Electronics,Mastercard,Biometric,Contactless,POS Terminal,False,1.45,4,13.05,55,27,3046.97,False,False,False,False,0,15.3,3,0,False,40.3,0,0
14357,7.79,Restaurants,Amex,PIN,In-App,iPhone,False,3.61,1,4.93,54,19,2290.34,False,False,False,False,0,10.3,23,5,False,31.5,0,0
14358,31.35,Groceries,Visa,No Authentication,Online,Android Phone,False,0.61,1,38.95,43,57,851.52,False,False,False,False,0,11.7,13,0,False,43.7,0,0
14359,17.08,Fuel,Mastercard,3D Secure,Online,Android Phone,False,23.6,1,16.97,46,35,2785.84,False,False,False,False,0,8.0,12,2,False,58.0,0,0
14360,299.43,Groceries,Visa,OTP,POS,Android Phone,False,0.2,4,0.21,51,41,19801.26,True,False,False,False,0,55.0,23,4,False,46.5,0,0
14361,94.9,Electronics,Mastercard,PIN,In-App,iPhone,False,1.85,3,16.67,35,52,3652.89,True,False,False,False,0,26.1,22,5,False,36.3,0,0
14362,533.74,Electronics,Visa,3D Secure,POS,Mac,False,4.74,4,26.19,36,46,209.59,False,False,False,False,0,29.1,19,4,False,46.3,1,0
14363,67.45,Fuel,Visa,3D Secure,POS,Android Phone,False,25.79,2,28.98,57,56,600.07,False,False,False,False,0,2.7,19,4,False,40.5,1,0
14364,195.89,Crypto Exchange,Mastercard,3D Secure,Contactless,Android Phone,False,26.39,2,1.94,52,76,5541.12,False,False,False,False,0,25.8,22,1,False,74.8,1,0
14365,12.02,Groceries,Visa,3D Secure,Online,iPhone,False,2.08,4,5.22,56,24,1563.09,False,False,False,False,0,22.2,18,5,False,40.1,0,0
14366,150.29,Fuel,Visa,PIN,POS,ATM Machine,False,17.43,5,7.74,49,20,3465.21,False,False,False,False,0,18.5,12,3,False,24.4,0,0
14367,395.16,Online Retail,Visa,OTP,In-App,POS Terminal,False,0.25,6,67.35,58,19,1334.42,False,False,False,False,0,43.7,9,1,False,15.4,0,0
14368,388.93,Travel,Mastercard,PIN,In-App,Mac,False,16.1,1,46.75,52,54,4143.23,False,False,False,False,0,0.0,14,4,False,5.2,0,0
14369,16.67,Gift Cards,Visa,OTP,Online,Mac,False,5.69,6,4.56,43,48,5112.49,False,True,False,True,0,32.1,11,5,False,69.0,0,0
14370,40.45,Streaming,Mastercard,No Authentication,POS,POS Terminal,False,3.48,3,9.3,47,34,1473.57,False,False,False,False,0,9.4,22,4,False,76.1,1,0
14371,71.92,Restaurants,Visa,OTP,Online,Android Phone,False,1.15,4,15.95,42,65,10205.1,False,False,False,False,0,26.2,23,3,False,34.6,0,0
14372,37.62,Online Retail,Visa,Biometric,In-App,Android Phone,False,4.91,1,18.77,43,28,1179.07,True,False,False,False,0,0.0,7,0,False,48.1,0,0
14373,74.33,Healthcare,RuPay,PIN,POS,POS Terminal,False,17.91,3,35.49,55,38,2123.4,False,False,False,False,0,5.8,3,0,False,49.5,1,0
14374,26.67,Online Retail,Mastercard,Biometric,Online,Smart Watch,False,11.33,3,19.53,48,73,867.41,True,False,False,False,0,3.3,3,0,False,24.8,1,0
14375,79.37,Groceries,Visa,No Authentication,ATM,Android Phone,False,23.19,5,17.96,57,42,600.29,False,True,True,False,0,14.9,8,3,False,19.8,0,0
14376,71.07,Restaurants,Mastercard,3D Secure,ATM,POS Terminal,False,2.68,4,15.32,44,40,1815.48,False,False,False,False,0,29.8,22,4,False,38.0,1,0
14377,139.46,Travel,Mastercard,OTP,POS,Windows PC,False,5.68,2,12.39,52,48,941.62,True,False,False,False,0,0.0,0,3,False,9.0,0,0
14378,3.83,Streaming,Mastercard,PIN,POS,ATM Machine,False,5.25,4,40.77,44,64,767.43,False,False,True,False,0,13.6,10,6,False,36.2,0,0
14379,213.69,Groceries,Visa,3D Secure,ATM,Tablet,True,0.92,2,39.73,48,69,7699.18,False,True,True,False,0,30.5,17,5,False,28.0,0,0
14380,42.0,Healthcare,Visa,3D Secure,POS,POS Terminal,False,23.19,5,35.04,29,64,5289.65,True,False,False,False,0,19.4,12,2,False,26.5,0,0
14381,12.38,Streaming,Visa,OTP,ATM,Windows PC,False,32.02,4,20.03,42,42,420.23,False,False,False,False,1,28.2,19,2,False,13.8,2,0
14382,70.48,Restaurants,Visa,Biometric,Online,POS Terminal,False,3.3,3,0.69,49,66,896.94,False,False,False,False,1,13.3,5,2,False,6.6,0,0
14383,15.66,Gift Cards,Visa,3D Secure,Online,POS Terminal,False,10.35,1,77.27,50,81,359.17,False,False,True,False,0,4.7,13,1,False,76.3,0,0
14384,34.42,Online Retail,Visa,PIN,Online,Windows PC,False,4.67,3,43.76,47,44,1604.41,False,False,True,False,0,0.0,17,2,False,31.7,0,0
14385,4.32,Fuel,Mastercard,No Authentication,POS,Android Phone,False,4.21,3,23.42,45,72,3153.74,False,True,False,False,0,6.5,17,0,False,42.1,0,0
14386,18.67,Streaming,Mastercard,No Authentication,POS,iPhone,False,6.72,3,37.11,56,58,3663.19,False,False,False,False,0,17.6,22,1,False,27.7,0,0
14387,41.37,Utilities,Amex,3D Secure,POS,Android Phone,False,34.65,1,76.73,54,60,2259.72,True,False,False,False,0,1.7,8,0,False,42.1,0,0
14388,355.05,Travel,Mastercard,PIN,Contactless,POS Terminal,False,24.75,1,25.69,46,79,4718.94,True,False,False,False,0,16.6,20,3,False,52.4,1,0
14389,11.6,Groceries,Visa,OTP,ATM,Windows PC,False,3.52,2,22.94,53,74,2282.77,False,False,False,False,1,9.2,20,5,False,32.3,0,0
14390,19.69,Gift Cards,Visa,3D Secure,Online,Android Phone,False,9.14,6,4.22,44,45,2874.1,False,False,False,False,0,21.4,6,6,False,56.1,0,0
14391,124.63,Online Retail,Mastercard,PIN,ATM,Android Phone,False,6.15,1,66.1,35,64,1802.77,False,False,False,False,1,7.8,1,4,False,32.2,0,0
14392,21.83,Utilities,Visa,3D Secure,POS,iPhone,False,3.76,2,10.2,41,60,973.1,True,False,False,False,1,0.0,19,5,False,13.1,0,0
14393,136.12,Gift Cards,Visa,OTP,Contactless,POS Terminal,False,18.29,4,13.65,38,67,3659.83,False,False,False,False,1,25.2,18,1,False,58.0,0,0
14394,109.77,Groceries,Visa,3D Secure,POS,Smart Watch,False,11.52,1,5.37,41,34,1777.8,False,False,False,False,0,0.0,0,3,False,43.2,1,0
14395,61.53,Groceries,Visa,PIN,Online,Android Phone,False,3.93,5,35.02,50,33,422.5,True,False,False,False,0,26.2,12,6,False,27.7,0,0
14396,62.74,Restaurants,Mastercard,OTP,Online,Mac,False,6.3,0,61.44,58,34,617.56,False,False,False,False,0,1.0,18,3,False,43.4,0,0
14397,28.06,Streaming,Visa,OTP,Online,Mac,False,0.97,6,2.0,43,59,560.82,True,False,True,False,0,41.4,10,5,False,6.2,1,0
14398,207.03,Healthcare,Mastercard,PIN,Contactless,Windows PC,False,25.55,4,28.33,54,18,6643.43,False,False,False,False,0,7.2,10,6,False,20.0,1,0
14399,122.54,Travel,Visa,OTP,Contactless,POS Terminal,False,9.39,4,0.51,45,44,2126.05,False,False,False,False,1,26.2,14,0,False,18.4,1,0
14400,17.2,Fuel,Amex,No Authentication,POS,Android Phone,False,21.64,3,13.65,48,64,5174.8,False,False,False,False,0,0.0,18,3,False,28.5,0,0
14401,609.31,Electronics,Visa,3D Secure,POS,iPhone,False,16.45,0,13.59,64,60,5688.78,True,False,False,False,0,10.7,3,1,False,52.8,0,0
14402,71.08,Groceries,Visa,PIN,ATM,Android Phone,False,1.85,2,0.38,43,25,1290.92,False,False,False,False,0,24.7,12,0,False,40.0,0,0
14403,13.05,Healthcare,Visa,3D Secure,Contactless,Android Phone,False,11.92,2,12.28,44,75,2189.2,False,False,False,False,0,0.0,14,3,False,16.8,0,0
14404,25.26,Healthcare,Amex,OTP,Online,Android Phone,False,9.53,4,19.06,46,66,4429.34,False,False,False,True,1,15.7,4,6,False,38.0,1,0
14405,3.39,Streaming,Visa,3D Secure,ATM,Mac,False,6.79,2,31.62,46,47,2223.75,False,False,False,False,0,11.2,7,3,False,49.6,0,0
14406,62.46,Groceries,Visa,3D Secure,Contactless,Tablet,False,1.81,1,89.89,56,57,8506.84,False,False,False,False,0,29.4,7,4,False,2.3,0,0
14407,90.52,Online Retail,Amex,OTP,Contactless,POS Terminal,False,6.84,3,30.18,53,75,5433.62,False,False,True,False,0,14.1,3,0,False,13.5,0,0
14408,80.78,Online Retail,Visa,3D Secure,Online,Windows PC,False,0.91,3,7.2,40,78,3990.87,True,True,False,False,0,30.3,17,2,False,29.0,0,0
14409,55.94,Online Retail,Mastercard,3D Secure,POS,Mac,False,21.56,3,99.05,53,23,4465.3,False,False,False,False,0,11.3,11,3,False,36.5,1,0
14410,39.79,Groceries,Mastercard,PIN,Online,Android Phone,False,19.09,4,54.28,53,70,11193.71,False,False,False,False,0,15.3,20,1,False,27.5,0,0
14411,104.49,Groceries,Mastercard,PIN,Online,POS Terminal,False,0.05,1,0.38,42,71,1191.56,False,False,False,True,0,34.2,0,5,False,46.5,1,0
14412,57.69,Electronics,Mastercard,Biometric,Online,POS Terminal,False,9.25,2,2.13,42,77,4235.63,False,False,False,True,0,4.9,10,1,False,84.1,0,0
14413,677.16,Travel,Mastercard,PIN,ATM,Windows PC,False,18.93,2,4.79,40,78,953.75,True,False,True,False,1,4.1,23,4,False,36.6,0,0
14414,14.14,Streaming,Amex,OTP,POS,Mac,False,12.91,2,16.2,43,22,1936.87,True,False,False,False,0,12.5,4,0,False,37.0,0,0
14415,89.78,Electronics,RuPay,3D Secure,Online,POS Terminal,False,1.66,4,35.57,43,56,840.53,False,False,False,False,0,42.4,11,1,False,53.0,0,0
14416,294.88,Crypto Exchange,Visa,3D Secure,Online,Windows PC,False,9.73,4,21.17,46,67,3802.33,False,False,False,False,0,23.0,5,0,False,64.1,0,0
14417,8.75,Utilities,Amex,OTP,Contactless,POS Terminal,False,32.59,1,164.43,39,25,1792.92,False,False,False,False,0,8.2,23,0,False,58.4,1,0
14418,114.37,Groceries,Mastercard,3D Secure,Online,iPhone,False,50.31,2,12.07,43,28,1312.87,False,False,False,False,0,14.3,16,2,False,32.3,1,0
14419,23.44,Restaurants,Mastercard,3D Secure,Online,Windows PC,False,26.57,0,74.63,44,30,2646.35,False,False,False,False,0,2.3,17,5,False,29.8,1,0
14420,39.48,Gaming,Visa,3D Secure,POS,iPhone,False,21.83,1,19.19,50,53,3910.2,False,False,False,False,1,0.0,5,3,False,62.9,0,0
14421,278.96,Healthcare,Amex,3D Secure,POS,Tablet,True,2.85,4,45.6,57,59,1154.66,False,False,False,False,0,15.3,10,5,False,54.0,0,0
14422,562.58,Travel,Visa,3D Secure,Online,ATM Machine,False,16.92,2,14.92,54,65,3875.74,True,False,False,False,0,3.9,15,4,False,33.9,0,0
14423,47.74,Restaurants,Mastercard,3D Secure,ATM,Windows PC,False,9.03,5,19.59,49,44,322.38,False,False,False,False,0,17.1,6,5,False,43.8,0,0
14424,328.57,Electronics,Discover,PIN,POS,Tablet,False,3.11,6,18.81,41,79,1717.71,False,False,False,False,0,40.5,23,5,False,46.3,1,0
14425,24.83,Groceries,Mastercard,No Authentication,Online,iPhone,False,0.35,3,15.28,34,67,258.75,False,False,False,False,1,27.2,2,4,False,19.8,2,0
14426,329.53,Online Retail,Visa,PIN,Online,Smart Watch,False,5.16,2,5.16,55,23,971.49,False,False,False,False,0,7.1,12,5,False,33.1,1,0
14427,1436.02,Travel,RuPay,3D Secure,Contactless,Android Phone,False,14.59,3,64.06,56,40,857.72,False,False,False,False,0,17.5,5,2,False,51.6,0,0
14428,19.71,Gaming,Mastercard,No Authentication,POS,Mac,False,1.28,3,25.65,35,47,1827.4,False,False,False,False,0,28.0,11,1,False,59.4,0,1
14429,31.61,Online Retail,Mastercard,No Authentication,POS,Android Phone,False,2.24,2,32.54,56,42,2427.07,False,False,False,False,0,18.0,19,1,False,25.1,1,0
14430,25.58,Online Retail,Amex,3D Secure,In-App,ATM Machine,False,10.71,3,5.66,44,80,1755.12,False,False,False,False,0,19.5,13,2,False,33.1,0,0
14431,96.24,Restaurants,Mastercard,No Authentication,POS,POS Terminal,False,1.58,0,49.81,45,63,1606.57,False,True,False,False,0,10.3,13,4,False,8.8,1,0
14432,3.21,Streaming,Discover,OTP,Contactless,Android Phone,False,0.68,3,59.67,58,37,6431.42,False,False,False,False,0,31.1,16,0,False,22.5,1,0
14433,18.78,Fuel,Visa,OTP,In-App,POS Terminal,False,4.96,4,0.73,47,27,2687.53,False,False,False,False,1,23.4,9,5,False,22.4,0,0
14434,27.94,Utilities,Visa,3D Secure,POS,iPhone,False,1.98,4,41.85,39,63,1062.29,False,False,False,False,0,24.9,13,0,False,33.9,0,0
14435,92.43,Gift Cards,RuPay,No Authentication,Online,Windows PC,False,0.77,4,48.37,52,38,384.59,False,False,False,False,0,40.5,10,0,False,39.3,0,0
14436,143.98,Healthcare,Mastercard,OTP,ATM,Windows PC,False,1.11,3,12.58,43,51,424.44,False,False,False,False,0,12.9,21,1,False,22.3,0,0
14437,51.91,Restaurants,Mastercard,3D Secure,Online,iPhone,False,5.79,3,9.03,46,20,1859.95,False,False,False,False,0,22.5,2,1,False,12.4,1,0
14438,240.66,Groceries,Amex,OTP,Contactless,Android Phone,False,6.59,4,18.72,49,21,857.28,True,False,False,False,0,24.0,2,2,False,49.8,1,0
14439,9.61,Online Retail,Visa,Biometric,POS,POS Terminal,False,0.87,2,18.67,45,21,503.98,True,False,False,False,0,18.4,13,5,False,39.3,1,0
14440,75.1,Electronics,Amex,Biometric,In-App,Android Phone,False,24.05,4,10.66,47,52,3442.9,False,False,False,False,0,32.6,0,1,False,44.5,0,0
14441,508.78,Travel,Mastercard,No Authentication,ATM,iPhone,False,6.85,1,2.74,52,68,634.37,False,False,False,False,0,7.1,11,1,False,49.8,0,0
14442,10.28,Groceries,Visa,Biometric,In-App,Android Phone,False,19.34,6,13.47,49,71,16122.36,True,False,False,False,0,32.0,19,4,False,27.2,2,0
14443,234.71,Gift Cards,Visa,OTP,Online,Tablet,False,11.4,4,8.51,49,44,1047.97,False,False,False,False,0,22.7,5,1,False,56.3,0,0
14444,39.01,Fuel,Visa,PIN,Online,ATM Machine,False,34.54,2,20.59,55,21,2168.43,False,False,False,False,0,0.1,12,3,False,45.7,0,0
14445,29.85,Online Retail,Visa,PIN,POS,iPhone,False,2.3,5,10.64,49,26,1111.53,False,True,False,False,0,23.9,4,2,False,24.3,0,0
14446,38.28,Utilities,Visa,PIN,POS,Mac,False,21.69,4,12.73,46,51,1947.82,False,False,False,False,0,17.7,17,0,False,34.2,0,0
14447,38.35,Groceries,Mastercard,OTP,Online,Mac,False,23.54,3,17.64,54,43,5087.68,False,False,False,False,0,19.0,14,2,False,29.3,0,0
14448,59.29,Crypto Exchange,Mastercard,3D Secure,Online,Windows PC,False,6.56,4,28.81,49,63,1964.95,True,False,False,False,0,35.2,12,5,False,78.4,0,0
14449,305.97,Groceries,Mastercard,OTP,Online,POS Terminal,False,8.06,5,31.67,57,23,1320.44,False,False,False,True,0,14.2,0,3,False,44.6,0,0
14450,55.53,Healthcare,Mastercard,PIN,In-App,Tablet,False,0.49,5,15.83,43,76,6166.11,False,False,False,False,1,51.6,10,1,False,22.7,2,1
14451,388.08,Electronics,Mastercard,PIN,In-App,Android Phone,False,3.82,3,4.51,52,41,22348.39,False,False,False,False,1,8.9,18,3,False,40.8,0,0
14452,51.49,Groceries,Visa,3D Secure,Contactless,iPhone,False,4.73,4,2.29,50,78,11388.6,False,False,False,False,0,25.4,11,1,False,15.1,1,0
14453,887.24,Travel,Amex,3D Secure,Online,Mac,False,4.58,3,20.32,38,73,127125.86,False,False,False,False,1,26.1,4,6,False,2.4,0,0
14454,15.26,Online Retail,Visa,OTP,POS,Tablet,False,13.31,5,53.72,56,49,1849.59,False,False,False,False,0,20.9,23,6,False,45.8,0,0
14455,19.21,Online Retail,Mastercard,No Authentication,In-App,iPhone,False,1.2,2,12.36,50,78,1254.79,False,False,False,False,1,9.7,5,2,False,42.1,0,0
14456,59.29,Healthcare,Visa,3D Secure,POS,Smart Watch,False,1.58,3,9.5,50,26,3857.23,True,False,False,False,0,16.4,23,2,False,49.2,1,0
14457,98.1,Gaming,Visa,OTP,Contactless,Windows PC,False,7.73,2,5.02,57,42,2748.78,False,False,False,False,0,8.6,22,5,False,63.4,1,0
14458,26.13,Online Retail,Visa,OTP,Online,Windows PC,False,31.84,2,2.53,47,33,3196.2,False,False,False,False,0,10.2,6,1,False,49.6,0,0
14459,34.01,Groceries,Visa,3D Secure,POS,iPhone,False,0.13,9,19.99,41,37,6057.53,False,True,False,False,0,58.1,2,2,False,16.6,1,0
